공장명,브랜드,모델명,모델 구분,트림명,차량구분,연료구분,차량형태,전장,전폭,전고,CO2배출량,배기량,공차중량,연비,부품명,재고량,생산상태,차종,차종트림
아산공장,현대,아이오닉5,Standard,E-Value+,중형,전기,세단,4715,1940,1585,0,0,2200,4,에어컨 컴프레서,282,생산중,아이오닉5 E-Value+,아이오닉5 E-Value+
전주공장,현대,아이오닉5,Standard,E-Value+,중형,전기,세단,4715,1940,1585,0,0,2200,4,인포테인먼트,272,생산중,아이오닉5 E-Value+,아이오닉5 E-Value+
싱가포르공장,현대,아이오닉5,Standard,E-Value+,중형,전기,세단,4715,1940,1585,0,0,2200,4,타이어,191,생산중,아이오닉5 E-Value+,아이오닉5 E-Value+
체코공장,현대,아이오닉5,Standard,E-Value+,중형,전기,세단,4715,1940,1585,0,0,2200,4,헤드램프,264,생산중,아이오닉5 E-Value+,아이오닉5 E-Value+
인도네시아공장,현대,아이오닉5,Standard,E-Value+,중형,전기,세단,4715,1940,1585,0,0,2200,4,ABS 모듈,183,생산중,아이오닉5 E-Value+,아이오닉5 E-Value+
전주공장,현대,아이오닉5,Standard,Exclusive,중형,전기,세단,4715,1940,1585,0,0,2200,4,모터,187,생산중,아이오닉5 Exclusive,아이오닉5 Exclusive
인도공장,현대,아이오닉5,Standard,Exclusive,중형,전기,세단,4715,1940,1585,0,0,2200,4,변속기,96,생산중,아이오닉5 Exclusive,아이오닉5 Exclusive
체코공장,현대,아이오닉5,Standard,Exclusive,중형,전기,세단,4715,1940,1585,0,0,2200,4,인포테인먼트,60,생산중,아이오닉5 Exclusive,아이오닉5 Exclusive
싱가포르공장,현대,아이오닉5,Standard,Exclusive,중형,전기,세단,4715,1940,1585,0,0,2200,4,타이어,134,생산중,아이오닉5 Exclusive,아이오닉5 Exclusive
브라질공장,현대,아이오닉5,Standard,Exclusive,중형,전기,세단,4715,1940,1585,0,0,2200,4,헤드램프,237,생산중,아이오닉5 Exclusive,아이오닉5 Exclusive
울산공장,현대,아이오닉5,Standard,Exclusive,중형,전기,세단,4715,1940,1585,0,0,2200,4,배터리,231,생산중,아이오닉5 Exclusive,아이오닉5 Exclusive
브라질공장,현대,아이오닉5,Standard,Exclusive,중형,전기,세단,4715,1940,1585,0,0,2200,4,에어컨 컴프레서,292,생산중,아이오닉5 Exclusive,아이오닉5 Exclusive
인도공장,현대,아이오닉5,Standard,Exclusive,중형,전기,세단,4715,1940,1585,0,0,2200,4,인포테인먼트,86,생산중,아이오닉5 Exclusive,아이오닉5 Exclusive
싱가포르공장,현대,아이오닉5,Standard,Exclusive,중형,전기,세단,4715,1940,1585,0,0,2200,4,타이어,163,생산중,아이오닉5 Exclusive,아이오닉5 Exclusive
인도공장,현대,아이오닉5,Standard,Exclusive,중형,전기,세단,4715,1940,1585,0,0,2200,4,헤드램프,171,생산중,아이오닉5 Exclusive,아이오닉5 Exclusive
인도공장,현대,아이오닉5,Standard,Exclusive,중형,전기,세단,4715,1940,1585,0,0,2200,4,ABS 모듈,97,생산중,아이오닉5 Exclusive,아이오닉5 Exclusive
전주공장,현대,아이오닉5,LongRange,Exclusive,중형,전기,세단,4715,1940,1585,0,0,2200,4,모터,170,생산중,아이오닉5 Exclusive,아이오닉5 Exclusive
인도네시아공장,현대,아이오닉5,LongRange,Exclusive,중형,전기,세단,4715,1940,1585,0,0,2200,4,변속기,117,생산중,아이오닉5 Exclusive,아이오닉5 Exclusive
아산공장,현대,아이오닉5,LongRange,Exclusive,중형,전기,세단,4715,1940,1585,0,0,2200,4,인포테인먼트,269,생산중,아이오닉5 Exclusive,아이오닉5 Exclusive
울산공장,현대,아이오닉5,LongRange,Exclusive,중형,전기,세단,4715,1940,1585,0,0,2200,4,타이어,86,생산중,아이오닉5 Exclusive,아이오닉5 Exclusive
아산공장,현대,아이오닉5,LongRange,Exclusive,중형,전기,세단,4715,1940,1585,0,0,2200,4,헤드램프,252,생산중,아이오닉5 Exclusive,아이오닉5 Exclusive
울산공장,현대,아이오닉5,LongRange,Exclusive,중형,전기,세단,4715,1940,1585,0,0,2200,4,배터리,63,생산중,아이오닉5 Exclusive,아이오닉5 Exclusive
체코공장,현대,아이오닉5,LongRange,Exclusive,중형,전기,세단,4715,1940,1585,0,0,2200,4,에어컨 컴프레서,232,생산중,아이오닉5 Exclusive,아이오닉5 Exclusive
중국공장,현대,아이오닉5,LongRange,Exclusive,중형,전기,세단,4715,1940,1585,0,0,2200,4,인포테인먼트,52,생산중,아이오닉5 Exclusive,아이오닉5 Exclusive
싱가포르공장,현대,아이오닉5,LongRange,Exclusive,중형,전기,세단,4715,1940,1585,0,0,2200,4,타이어,275,생산중,아이오닉5 Exclusive,아이오닉5 Exclusive
전주공장,현대,아이오닉5,LongRange,Exclusive,중형,전기,세단,4715,1940,1585,0,0,2200,4,헤드램프,128,생산중,아이오닉5 Exclusive,아이오닉5 Exclusive
울산공장,현대,아이오닉5,LongRange,Exclusive,중형,전기,세단,4715,1940,1585,0,0,2200,4,ABS 모듈,120,생산중,아이오닉5 Exclusive,아이오닉5 Exclusive
인도네시아공장,현대,아이오닉5,LongRange,Prestige,중형,전기,세단,4715,1940,1585,0,0,2200,4,모터,245,생산중,아이오닉5 Prestige,아이오닉5 Prestige
울산공장,현대,아이오닉5,LongRange,Prestige,중형,전기,세단,4715,1940,1585,0,0,2200,4,변속기,66,생산중,아이오닉5 Prestige,아이오닉5 Prestige
인도공장,현대,아이오닉5,LongRange,Prestige,중형,전기,세단,4715,1940,1585,0,0,2200,4,인포테인먼트,96,생산중,아이오닉5 Prestige,아이오닉5 Prestige
인도공장,현대,아이오닉5,LongRange,Prestige,중형,전기,세단,4715,1940,1585,0,0,2200,4,타이어,71,생산중,아이오닉5 Prestige,아이오닉5 Prestige
인도네시아공장,현대,아이오닉5,LongRange,Prestige,중형,전기,세단,4715,1940,1585,0,0,2200,4,헤드램프,255,생산중,아이오닉5 Prestige,아이오닉5 Prestige
중국공장,현대,아이오닉5,LongRange,Prestige,중형,전기,세단,4715,1940,1585,0,0,2200,4,배터리,151,생산중,아이오닉5 Prestige,아이오닉5 Prestige
체코공장,현대,아이오닉5,LongRange,Prestige,중형,전기,세단,4715,1940,1585,0,0,2200,4,에어컨 컴프레서,103,생산중,아이오닉5 Prestige,아이오닉5 Prestige
싱가포르공장,현대,아이오닉5,LongRange,Prestige,중형,전기,세단,4715,1940,1585,0,0,2200,4,인포테인먼트,143,생산중,아이오닉5 Prestige,아이오닉5 Prestige
앨라배마공장,현대,아이오닉5,LongRange,Prestige,중형,전기,세단,4715,1940,1585,0,0,2200,4,타이어,152,생산중,아이오닉5 Prestige,아이오닉5 Prestige
인도공장,현대,아이오닉5,LongRange,Prestige,중형,전기,세단,4715,1940,1585,0,0,2200,4,헤드램프,128,생산중,아이오닉5 Prestige,아이오닉5 Prestige
튀르키예공장,현대,아이오닉5,LongRange,Prestige,중형,전기,세단,4715,1940,1585,0,0,2200,4,ABS 모듈,252,생산중,아이오닉5 Prestige,아이오닉5 Prestige
싱가포르공장,현대,아이오닉5,LongRange,NLine,중형,전기,세단,4715,1940,1585,0,0,2200,4,모터,51,생산중,아이오닉5 NLine,아이오닉5 NLine
인도공장,현대,아이오닉5,LongRange,NLine,중형,전기,세단,4715,1940,1585,0,0,2200,4,변속기,63,생산중,아이오닉5 NLine,아이오닉5 NLine
앨라배마공장,현대,아이오닉5,LongRange,NLine,중형,전기,세단,4715,1940,1585,0,0,2200,4,인포테인먼트,189,생산중,아이오닉5 NLine,아이오닉5 NLine
브라질공장,현대,아이오닉5,LongRange,NLine,중형,전기,세단,4715,1940,1585,0,0,2200,4,타이어,123,생산중,아이오닉5 NLine,아이오닉5 NLine
튀르키예공장,현대,아이오닉5,LongRange,NLine,중형,전기,세단,4715,1940,1585,0,0,2200,4,헤드램프,177,생산중,아이오닉5 NLine,아이오닉5 NLine
튀르키예공장,현대,아이오닉5,LongRange,NLine,중형,전기,세단,4715,1940,1585,0,0,2200,4,배터리,97,생산중,아이오닉5 NLine,아이오닉5 NLine
튀르키예공장,현대,아이오닉5,LongRange,NLine,중형,전기,세단,4715,1940,1585,0,0,2200,4,에어컨 컴프레서,217,생산중,아이오닉5 NLine,아이오닉5 NLine
튀르키예공장,현대,아이오닉5,LongRange,NLine,중형,전기,세단,4715,1940,1585,0,0,2200,4,인포테인먼트,70,생산중,아이오닉5 NLine,아이오닉5 NLine
튀르키예공장,현대,아이오닉5,LongRange,NLine,중형,전기,세단,4715,1940,1585,0,0,2200,4,타이어,223,생산중,아이오닉5 NLine,아이오닉5 NLine
싱가포르공장,현대,아이오닉5,LongRange,NLine,중형,전기,세단,4715,1940,1585,0,0,2200,4,헤드램프,145,생산중,아이오닉5 NLine,아이오닉5 NLine
브라질공장,현대,아이오닉5,LongRange,NLine,중형,전기,세단,4715,1940,1585,0,0,2200,4,ABS 모듈,189,생산중,아이오닉5 NLine,아이오닉5 NLine
중국공장,현대,아이오닉5,LongRange,E-Lite,중형,전기,세단,4715,1940,1585,0,0,2200,4,모터,76,생산중,아이오닉5 E-Lite,아이오닉5 E-Lite
인도네시아공장,현대,아이오닉5,LongRange,E-Lite,중형,전기,세단,4715,1940,1585,0,0,2200,4,변속기,292,생산중,아이오닉5 E-Lite,아이오닉5 E-Lite
아산공장,현대,아이오닉5,LongRange,E-Lite,중형,전기,세단,4715,1940,1585,0,0,2200,4,인포테인먼트,81,생산중,아이오닉5 E-Lite,아이오닉5 E-Lite
앨라배마공장,현대,아이오닉5,LongRange,E-Lite,중형,전기,세단,4715,1940,1585,0,0,2200,4,타이어,231,생산중,아이오닉5 E-Lite,아이오닉5 E-Lite
아산공장,현대,아이오닉5,LongRange,E-Lite,중형,전기,세단,4715,1940,1585,0,0,2200,4,헤드램프,231,생산중,아이오닉5 E-Lite,아이오닉5 E-Lite
아산공장,현대,아이오닉5,LongRange,E-Lite,중형,전기,세단,4715,1940,1585,0,0,2200,4,배터리,211,생산중,아이오닉5 E-Lite,아이오닉5 E-Lite
튀르키예공장,현대,아이오닉5,LongRange,E-Lite,중형,전기,세단,4715,1940,1585,0,0,2200,4,에어컨 컴프레서,85,생산중,아이오닉5 E-Lite,아이오닉5 E-Lite
아산공장,현대,아이오닉5,LongRange,E-Lite,중형,전기,세단,4715,1940,1585,0,0,2200,4,인포테인먼트,219,생산중,아이오닉5 E-Lite,아이오닉5 E-Lite
아산공장,현대,아이오닉5,LongRange,E-Lite,중형,전기,세단,4715,1940,1585,0,0,2200,4,타이어,134,생산중,아이오닉5 E-Lite,아이오닉5 E-Lite
중국공장,현대,아이오닉5,LongRange,E-Lite,중형,전기,세단,4715,1940,1585,0,0,2200,4,헤드램프,71,생산중,아이오닉5 E-Lite,아이오닉5 E-Lite
중국공장,현대,아이오닉5,LongRange,E-Lite,중형,전기,세단,4715,1940,1585,0,0,2200,4,ABS 모듈,83,생산중,아이오닉5 E-Lite,아이오닉5 E-Lite
체코공장,현대,스타리아,카고,Modern,대형,디젤,승합차,5255,1995,2000,156,2199,2005,12,모터,115,생산중,스타리아 Modern,스타리아 Modern
체코공장,현대,스타리아,카고,Modern,대형,디젤,승합차,5255,1995,2000,156,2199,2005,12,변속기,226,생산중,스타리아 Modern,스타리아 Modern
울산공장,현대,스타리아,카고,Modern,대형,디젤,승합차,5255,1995,2000,156,2199,2005,12,인포테인먼트,131,생산중,스타리아 Modern,스타리아 Modern
중국공장,현대,스타리아,카고,Modern,대형,디젤,승합차,5255,1995,2000,156,2199,2005,12,타이어,207,생산중,스타리아 Modern,스타리아 Modern
중국공장,현대,스타리아,카고,Modern,대형,디젤,승합차,5255,1995,2000,156,2199,2005,12,헤드램프,70,생산중,스타리아 Modern,스타리아 Modern
브라질공장,현대,스타리아,카고,Modern,대형,디젤,승합차,5255,1995,2000,156,2199,2005,12,배터리,94,생산중,스타리아 Modern,스타리아 Modern
체코공장,현대,스타리아,카고,Modern,대형,디젤,승합차,5255,1995,2000,156,2199,2005,12,에어컨 컴프레서,183,생산중,스타리아 Modern,스타리아 Modern
싱가포르공장,현대,스타리아,카고,Modern,대형,디젤,승합차,5255,1995,2000,156,2199,2005,12,인포테인먼트,216,생산중,스타리아 Modern,스타리아 Modern
브라질공장,현대,스타리아,카고,Modern,대형,디젤,승합차,5255,1995,2000,156,2199,2005,12,타이어,115,생산중,스타리아 Modern,스타리아 Modern
전주공장,현대,스타리아,카고,Modern,대형,디젤,승합차,5255,1995,2000,156,2199,2005,12,헤드램프,194,생산중,스타리아 Modern,스타리아 Modern
중국공장,현대,스타리아,카고,Modern,대형,디젤,승합차,5255,1995,2000,156,2199,2005,12,ABS 모듈,75,생산중,스타리아 Modern,스타리아 Modern
브라질공장,현대,스타리아,카고,Modern,대형,디젤,승합차,5255,1995,2000,161,2199,2080,12,모터,236,생산중,스타리아 Modern,스타리아 Modern
울산공장,현대,스타리아,카고,Modern,대형,디젤,승합차,5255,1995,2000,161,2199,2080,12,변속기,148,생산중,스타리아 Modern,스타리아 Modern
튀르키예공장,현대,스타리아,카고,Modern,대형,디젤,승합차,5255,1995,2000,161,2199,2080,12,인포테인먼트,234,생산중,스타리아 Modern,스타리아 Modern
앨라배마공장,현대,스타리아,카고,Modern,대형,디젤,승합차,5255,1995,2000,161,2199,2080,12,타이어,277,생산중,스타리아 Modern,스타리아 Modern
울산공장,현대,스타리아,카고,Modern,대형,디젤,승합차,5255,1995,2000,161,2199,2080,12,헤드램프,112,생산중,스타리아 Modern,스타리아 Modern
아산공장,현대,스타리아,카고,Modern,대형,디젤,승합차,5255,1995,2000,161,2199,2080,12,배터리,189,생산중,스타리아 Modern,스타리아 Modern
튀르키예공장,현대,스타리아,카고,Modern,대형,디젤,승합차,5255,1995,2000,161,2199,2080,12,에어컨 컴프레서,146,생산중,스타리아 Modern,스타리아 Modern
튀르키예공장,현대,스타리아,카고,Modern,대형,디젤,승합차,5255,1995,2000,161,2199,2080,12,인포테인먼트,79,생산중,스타리아 Modern,스타리아 Modern
브라질공장,현대,스타리아,카고,Modern,대형,디젤,승합차,5255,1995,2000,161,2199,2080,12,타이어,89,생산중,스타리아 Modern,스타리아 Modern
인도네시아공장,현대,스타리아,카고,Modern,대형,디젤,승합차,5255,1995,2000,161,2199,2080,12,헤드램프,242,생산중,스타리아 Modern,스타리아 Modern
중국공장,현대,스타리아,카고,Modern,대형,디젤,승합차,5255,1995,2000,161,2199,2080,12,ABS 모듈,139,생산중,스타리아 Modern,스타리아 Modern
튀르키예공장,현대,스타리아,투어러,Modern,대형,디젤,승합차,5255,1995,1990,190,2199,2390,10,모터,86,생산중,스타리아 Modern,스타리아 Modern
울산공장,현대,스타리아,투어러,Modern,대형,디젤,승합차,5255,1995,1990,190,2199,2390,10,변속기,59,생산중,스타리아 Modern,스타리아 Modern
체코공장,현대,스타리아,투어러,Modern,대형,디젤,승합차,5255,1995,1990,190,2199,2390,10,인포테인먼트,192,생산중,스타리아 Modern,스타리아 Modern
싱가포르공장,현대,스타리아,투어러,Modern,대형,디젤,승합차,5255,1995,1990,190,2199,2390,10,타이어,131,생산중,스타리아 Modern,스타리아 Modern
튀르키예공장,현대,스타리아,투어러,Modern,대형,디젤,승합차,5255,1995,1990,190,2199,2390,10,헤드램프,273,생산중,스타리아 Modern,스타리아 Modern
울산공장,현대,스타리아,투어러,Modern,대형,디젤,승합차,5255,1995,1990,190,2199,2390,10,배터리,189,생산중,스타리아 Modern,스타리아 Modern
앨라배마공장,현대,스타리아,투어러,Modern,대형,디젤,승합차,5255,1995,1990,190,2199,2390,10,에어컨 컴프레서,210,생산중,스타리아 Modern,스타리아 Modern
전주공장,현대,스타리아,투어러,Modern,대형,디젤,승합차,5255,1995,1990,190,2199,2390,10,인포테인먼트,186,생산중,스타리아 Modern,스타리아 Modern
인도공장,현대,스타리아,투어러,Modern,대형,디젤,승합차,5255,1995,1990,190,2199,2390,10,타이어,247,생산중,스타리아 Modern,스타리아 Modern
아산공장,현대,스타리아,투어러,Modern,대형,디젤,승합차,5255,1995,1990,190,2199,2390,10,헤드램프,217,생산중,스타리아 Modern,스타리아 Modern
아산공장,현대,스타리아,투어러,Modern,대형,디젤,승합차,5255,1995,1990,190,2199,2390,10,ABS 모듈,54,생산중,스타리아 Modern,스타리아 Modern
중국공장,현대,스타리아,투어러,Prestige,대형,하이브리드,승합차,5255,1995,1990,132,1598,2220,12,모터,224,생산중,스타리아 Prestige,스타리아 Prestige
튀르키예공장,현대,스타리아,투어러,Prestige,대형,하이브리드,승합차,5255,1995,1990,132,1598,2220,12,변속기,190,생산중,스타리아 Prestige,스타리아 Prestige
인도공장,현대,스타리아,투어러,Prestige,대형,하이브리드,승합차,5255,1995,1990,132,1598,2220,12,인포테인먼트,188,생산중,스타리아 Prestige,스타리아 Prestige
튀르키예공장,현대,스타리아,투어러,Prestige,대형,하이브리드,승합차,5255,1995,1990,132,1598,2220,12,타이어,185,생산중,스타리아 Prestige,스타리아 Prestige
싱가포르공장,현대,스타리아,투어러,Prestige,대형,하이브리드,승합차,5255,1995,1990,132,1598,2220,12,헤드램프,95,생산중,스타리아 Prestige,스타리아 Prestige
앨라배마공장,현대,스타리아,투어러,Prestige,대형,하이브리드,승합차,5255,1995,1990,132,1598,2220,12,배터리,236,생산중,스타리아 Prestige,스타리아 Prestige
앨라배마공장,현대,스타리아,투어러,Prestige,대형,하이브리드,승합차,5255,1995,1990,132,1598,2220,12,에어컨 컴프레서,262,생산중,스타리아 Prestige,스타리아 Prestige
